ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
120,2.0,3,3.0,4.0,4.0,4.0,1.0,3,4.0,4.0,3.0,3.0,2.0,2.0,3.0,0.0,,0.0,,1.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,3.0,4.0,5.0,2.0,,10.0,0.0,,2.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,,2.0,1.0,3.0,4.0,1
121,,5,4.0,3.0,3.0,1.0,1.0,5,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,2.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,9.0,0.0,,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,,2.0,,1.0,4.0,1
122,3.0,5,4.0,3.0,4.0,2.0,3.0,4,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,,,,,,,,,,9.0,0.0,,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,6.0,1
123,4.0,5,5.0,3.0,4.0,2.0,4.0,5,5.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,4.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,,,,,,,,,10.0,1.0,7.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,,1.0,5.0,5.0,1
124,4.0,3,4.0,1.0,4.0,4.0,1.0,4,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,,0.0,,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,9.0,0.0,,4.0,3.0,5.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,,4.0,1
125,4.0,4,4.0,3.0,4.0,3.0,2.0,4,4.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,8.0,1.0,,5.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1
126,3.0,5,5.0,4.0,5.0,3.0,1.0,3,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,,,,,,,,,,3.0,0.0,,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1
127,4.0,5,5.0,3.0,3.0,4.0,1.0,5,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,,,2.0,0.0,,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1
128,3.0,5,4.0,5.0,4.0,2.0,4.0,4,5.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,1
129,2.0,4,4.0,4.0,2.0,2.0,4.0,5,5.0,5.0,3.0,4.0,3.0,2.0,3.0,0.0,,0.0,,4.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,5.0,2.0,2.0,1.0,1.0,2.0,2.0,,10.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1
130,2.0,5,4.0,3.0,4.0,2.0,2.0,4,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,1
131,2.0,4,4.0,3.0,3.0,1.0,5.0,4,4.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,,,,,,,,,,1.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,4.0,1
132,3.0,5,5.0,2.0,4.0,3.0,2.0,4,4.0,5.0,1.0,1.0,2.0,5.0,3.0,0.0,,0.0,,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,,,,,,,,,,,,,4.0,2.0,5.0,4.0,1.0,3.0,3.0,,9.0,0.0,,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,7.0,1
133,4.0,5,5.0,5.0,5.0,1.0,2.0,5,5.0,5.0,5.0,1.0,1.0,5.0,1.0,0.0,,0.0,,5.0,5.0,4.0,2.0,5.0,2.0,,5.0,2.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,,5.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,7.0,1
134,4.0,5,5.0,5.0,5.0,3.0,3.0,4,4.0,4.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0,0.0,,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,9.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,,1.0,1.0,1.0,2.0,9.0,3.0,1.0,1.0,5.0,1
135,4.0,5,5.0,4.0,4.0,2.0,1.0,5,5.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,2.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,1
136,3.0,5,4.0,4.0,3.0,2.0,5.0,5,5.0,4.0,2.0,5.0,3.0,3.0,1.0,0.0,,0.0,,,3.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,,,,,,,,,,6.0,0.0,,5.0,4.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1
137,2.0,5,4.0,5.0,5.0,2.0,1.0,3,5.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,,2.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,5.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,1
138,3.0,4,4.0,4.0,4.0,3.0,2.0,3,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,,,,,,,,,9.0,0.0,,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,1
139,4.0,4,3.0,4.0,3.0,2.0,2.0,3,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,9.0,0.0,,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,3.0,2.0,1.0,3.0,1
140,2.0,4,4.0,4.0,4.0,2.0,1.0,4,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,,,,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,2.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,1
141,4.0,4,4.0,3.0,4.0,5.0,2.0,2,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,1.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,,5.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1
142,3.0,5,5.0,3.0,3.0,4.0,1.0,4,4.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,,0.0,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,,,,,,,,,,9.0,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1
143,4.0,5,5.0,4.0,3.0,1.0,1.0,5,5.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,,0.0,,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,2.0,0.0,,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1
144,4.0,5,5.0,2.0,3.0,4.0,1.0,4,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,,0.0,,4.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,,,,,,,,,,2.0,1.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,1
145,4.0,5,4.0,4.0,5.0,3.0,3.0,5,4.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,,0.0,,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,3.0,4.0,4.0,2.0,3.0,1.0,,2.0,0.0,,4.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1
146,2.0,4,4.0,2.0,4.0,4.0,1.0,4,4.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,,0.0,,4.0,3.0,5.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,7.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,7.0,1
147,2.0,5,5.0,5.0,4.0,2.0,2.0,4,5.0,4.0,3.0,3.0,4.0,4.0,,1.0,0.0,0.0,,5.0,2.0,5.0,1.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,1.0,,,,,,,,,,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1
148,4.0,4,4.0,5.0,5.0,3.0,4.0,2,5.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,,0.0,,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,2.0,0.0,,4.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,1
149,4.0,5,4.0,2.0,4.0,2.0,3.0,5,4.0,4.0,2.0,2.0,2.0,3.0,4.0,0.0,,0.0,,2.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,2.0,1.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1
