ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
289,4,5,4,4,5,1,2,4,5,4,2,2,1,1,4,0,9,0,9,2,3,4,2,3,3,3,4,3,4,4,3,3,4,3,4,3,4,2,4,4,1,5,5,5,3,1,2,3,2,4,5,4,0,9,9,9,9,9,9,9,9,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,2,1,6.0,1
290,4,3,5,2,4,4,1,3,3,4,5,5,5,3,2,0,9,0,9,5,4,4,4,5,1,3,3,5,5,4,4,5,4,4,3,4,4,4,4,4,1,5,4,2,5,4,5,5,5,4,5,4,0,9,9,9,9,9,9,9,9,1,1,3,4,3,4,4,5,4,5,5,5,5,4,1,1,2,5.0,15,2,1,1,3.0,1
291,2,4,4,4,4,5,3,4,4,4,2,2,2,2,3,1,0,0,9,2,4,3,5,3,4,1,5,3,2,4,2,4,2,4,5,2,1,1,1,4,1,5,4,5,5,5,5,5,5,4,5,4,0,9,9,9,9,9,9,9,9,9,0,9,5,5,5,5,4,4,5,5,4,4,4,1,1,0,3.0,1,1,1,2,4.0,1
292,2,4,4,2,1,4,1,1,1,4,1,1,1,1,1,0,9,0,9,5,5,1,4,3,3,3,4,4,5,4,2,4,4,3,4,4,4,3,2,4,1,5,5,5,5,4,5,5,4,4,3,5,2,9,9,9,9,9,9,9,9,3,1,5,4,5,3,3,4,3,4,4,3,4,4,2,1,1,4.0,1,0,1,5,3.0,1
293,2,5,5,4,5,3,3,5,5,5,5,5,5,5,3,1,1,0,9,2,5,5,5,5,2,4,4,2,4,4,2,4,4,5,5,0,4,5,5,2,1,5,1,5,5,5,5,3,3,5,3,5,0,9,9,9,9,9,9,9,9,1,0,9,2,5,5,5,5,2,5,5,3,5,5,2,2,1,4.0,1,1,1,5,7.0,1
294,3,4,4,3,4,2,1,4,5,4,4,3,3,4,3,0,9,0,9,2,3,3,5,4,3,4,4,2,4,4,2,3,1,3,5,4,4,2,1,3,1,5,3,3,5,4,5,4,3,4,3,4,0,9,9,9,9,9,9,9,9,2,0,9,4,3,4,3,3,4,3,4,2,3,3,2,1,1,3.0,15,1,1,5,1.0,1
295,2,4,4,3,4,3,1,4,4,5,2,2,2,3,3,0,9,0,9,4,4,5,3,5,3,3,4,4,5,4,4,3,4,3,4,4,2,5,5,4,1,4,3,4,5,3,4,4,3,4,3,3,0,9,9,9,9,9,9,9,9,2,0,9,5,3,4,4,4,2,5,5,3,4,2,1,1,1,3.0,1,1,1,5,7.0,1
296,2,4,4,3,5,3,2,2,4,4,2,2,4,4,2,0,9,0,9,3,3,3,2,3,4,3,4,4,3,4,4,5,4,4,5,4,4,4,4,4,1,5,4,5,5,5,5,5,4,4,4,3,0,9,9,9,9,9,9,9,9,10,0,9,5,4,5,5,5,4,4,5,3,5,3,1,2,1,4.0,1,2,1,5,5.0,1
297,3,4,4,3,4,4,1,4,4,3,3,3,4,4,1,0,9,0,9,4,5,3,3,4,1,1,4,1,3,4,4,4,4,4,4,1,4,3,4,4,1,5,3,3,4,4,5,5,4,5,5,4,0,9,9,9,9,9,9,9,9,1,0,9,4,4,5,5,4,3,5,5,5,3,3,1,1,1,4.0,9,6,0,5,2.0,1
298,4,5,5,4,5,2,4,4,5,4,4,4,4,4,1,1,1,0,9,2,2,5,3,4,3,3,4,3,4,4,4,2,3,4,5,3,3,1,2,4,1,5,4,4,5,4,4,4,5,4,3,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,4,3,3,4,4,4,5,3,2,1,1,4.0,1,2,2,5,1.0,1
299,3,4,4,4,3,4,2,3,4,4,3,3,3,4,2,1,1,0,9,2,4,4,4,4,2,2,3,4,4,4,4,2,4,4,5,4,2,2,2,4,1,4,2,4,2,4,4,2,4,4,2,3,0,9,9,9,9,9,9,9,9,8,0,9,4,2,4,4,4,2,4,4,4,4,2,1,2,2,4.0,1,2,1,3,6.0,1
300,4,4,4,5,5,4,1,3,5,4,3,3,3,3,5,0,9,0,9,3,3,4,3,4,2,2,3,3,3,4,3,4,4,4,4,3,4,4,4,4,1,5,4,4,4,4,4,4,2,3,2,3,0,9,9,9,9,9,9,9,9,1,1,7,5,3,4,4,4,4,4,4,5,2,2,1,2,1,4.0,1,1,1,5,1.0,1
301,4,5,4,5,5,2,2,2,5,4,4,4,4,4,1,1,1,0,9,4,4,4,4,5,4,4,4,4,4,4,2,2,4,2,5,4,4,4,4,4,1,4,2,5,4,4,4,3,4,3,2,5,0,9,9,9,9,9,9,9,9,9,0,9,5,5,4,2,4,4,4,4,4,4,1,1,1,1,2.0,1,1,1,2,4.0,1
302,4,5,5,3,3,2,1,3,5,4,1,1,1,1,5,0,9,0,9,3,4,4,3,4,1,1,3,3,4,4,4,5,3,3,3,3,4,4,4,4,1,5,3,2,3,4,3,4,4,5,5,4,0,9,9,9,9,9,9,9,9,9,0,9,4,3,4,3,3,1,4,5,5,3,3,1,1,1,6.0,1,1,1,1,5.0,1
303,2,4,4,4,3,4,1,1,4,4,4,4,3,4,1,0,9,0,9,4,5,3,2,5,5,1,4,3,4,4,2,2,4,4,3,2,2,2,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,3,5,5,2,5,2,0,1,0,9,4,5,5,5,3,3,4,5,5,3,1,1,2,2,4.0,1,2,1,3,7.0,1
304,1,5,5,5,5,3,1,3,4,5,3,3,3,5,1,0,9,0,9,5,3,4,4,4,3,4,5,3,4,2,4,4,3,4,5,5,4,5,5,5,1,5,3,2,5,5,5,5,5,5,5,2,0,9,9,9,9,9,9,9,9,9,1,7,4,4,4,4,4,2,4,4,2,4,2,3,1,2,3.0,1,2,1,5,7.0,1
305,5,4,4,5,5,3,4,3,5,3,2,3,3,3,3,0,9,0,9,3,3,4,4,4,3,2,5,3,4,4,5,4,3,3,4,3,4,4,4,4,1,5,4,2,5,5,5,5,3,5,4,5,0,9,9,9,9,9,9,9,9,4,1,3,4,2,5,4,3,3,4,5,5,4,5,1,1,2,5.0,13,2,1,5,2.0,1
306,2,5,5,4,4,2,2,2,4,4,2,2,2,4,3,0,9,0,9,1,3,4,4,4,1,5,5,4,4,2,4,1,4,3,5,2,4,4,2,2,1,5,1,4,5,2,4,2,4,2,4,3,0,9,9,9,9,9,9,9,9,1,2,0,4,5,5,4,4,3,4,5,4,2,2,1,2,1,3.0,1,2,1,5,7.0,1
307,3,5,5,4,3,2,1,4,4,4,1,1,1,1,5,0,9,0,9,4,4,4,4,3,3,2,4,2,5,4,5,4,4,3,4,2,3,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,4,3,3,3,4,4,8,3,0,9,4,4,5,5,4,2,4,4,3,3,3,2,2,1,4.0,1,1,1,3,5.0,1
308,4,4,4,4,4,3,2,2,4,4,3,3,4,4,3,1,1,0,9,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,4,4,4,4,4,4,4,3,3,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,3,3,3,4,3,4,3,3,1,2,4.0,1,2,1,3,2.0,1
309,3,5,5,5,5,3,5,4,5,4,3,3,3,3,1,0,9,0,9,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,2,4,4,4,4,4,3,4,3,3,0,9,9,9,9,9,9,9,9,1,1,0,3,5,4,4,5,4,5,5,2,3,2,1,1,1,4.0,1,1,1,3,3.0,1
310,3,5,5,4,5,2,5,3,4,3,2,4,5,5,1,1,1,0,9,4,2,5,3,4,2,3,3,4,5,4,4,0,0,5,5,4,4,4,4,3,1,5,4,5,5,2,4,2,2,1,1,1,0,9,9,9,9,9,9,9,9,4,2,0,4,1,4,3,1,3,2,4,5,3,1,2,2,1,3.0,1,2,1,1,4.0,1
311,2,4,4,1,2,3,4,4,4,4,3,3,3,4,2,0,9,0,9,4,4,4,2,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,3,4,4,4,4,3,4,4,4,3,3,2,1,1,4.0,1,2,1,5,6.0,1
312,1,4,4,4,4,2,1,3,4,4,1,1,1,4,2,1,0,0,9,4,5,3,3,4,4,5,5,4,2,4,3,3,2,3,4,2,2,2,2,4,1,4,4,5,2,1,1,4,4,3,1,1,2,9,9,9,9,9,9,9,9,10,0,9,3,5,3,3,2,1,4,1,1,1,1,3,2,1,5.0,1,2,1,3,7.0,1
313,4,5,4,4,4,1,4,4,5,4,3,3,1,1,3,0,9,0,9,3,3,5,2,3,2,2,4,3,5,4,4,3,3,4,4,4,4,4,4,5,1,5,2,5,5,2,4,3,4,5,4,5,1,9,9,9,9,9,9,9,9,3,2,1,4,4,4,4,3,4,4,5,2,2,1,1,1,1,7.0,1,1,1,1,3.0,1
314,4,4,5,5,4,2,4,3,4,4,3,3,3,4,3,1,1,0,9,2,3,4,2,4,2,2,3,4,3,4,3,4,4,4,4,4,4,4,3,5,1,5,4,3,5,4,4,4,3,4,3,3,0,9,9,9,9,9,9,9,9,6,0,9,4,5,4,4,3,3,4,3,5,4,3,3,1,2,2.0,1,2,2,2,4.0,1
315,4,5,4,3,4,3,4,2,5,5,3,3,4,5,2,0,9,1,6,4,0,4,3,4,3,3,3,2,3,4,3,5,3,2,4,4,3,2,2,2,1,4,3,4,5,3,5,5,3,4,3,2,0,9,9,9,9,9,9,9,9,11,1,3,4,4,5,5,3,3,3,5,5,5,3,1,2,1,4.0,11,3,1,2,2.0,1
316,5,5,5,5,3,2,5,3,5,4,5,5,3,5,1,0,9,0,9,5,4,5,3,5,3,3,4,5,5,4,5,5,3,4,5,4,5,5,5,5,1,5,3,5,5,5,5,5,4,5,3,3,0,9,9,9,9,9,9,9,9,1,1,0,5,5,5,5,5,4,5,5,5,4,3,1,2,2,3.0,11,3,1,1,3.0,1
317,3,5,4,5,5,3,1,3,4,4,3,3,3,3,3,0,9,0,9,3,2,4,3,3,1,1,3,4,3,4,4,5,4,3,5,4,3,2,1,4,1,4,4,2,4,5,5,4,2,3,3,4,0,9,9,9,9,9,9,9,9,2,1,0,4,5,4,4,2,3,3,3,3,3,3,2,1,1,2.0,1,1,1,2,5.0,1
318,3,5,5,5,4,2,4,4,5,3,2,4,3,3,5,0,9,0,9,3,4,5,4,5,2,3,4,3,3,4,3,3,3,4,4,3,4,2,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,2,4,2,3,3,0,1,1,3,3,3,4,4,4,2,4,4,4,4,1,2,2,1,1.0,1,8,1,1,1.0,1
319,4,5,5,4,4,1,1,5,5,5,3,4,3,5,4,0,9,0,9,2,3,5,2,4,2,2,4,4,2,4,4,5,4,4,5,4,4,2,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,4,1,1,1,3,1,0,9,4,4,5,5,5,2,5,5,5,2,2,2,1,2,3.0,1,1,1,3,1.0,1
320,3,4,4,2,3,2,1,4,5,3,3,3,3,3,4,0,9,0,9,2,2,4,2,3,2,2,4,4,4,4,3,4,3,5,4,3,4,3,4,5,1,4,3,3,5,5,5,5,4,5,3,1,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,3,2,5,5,3,4,3,2,3,1,2.0,1,2,1,1,6.0,1
321,4,5,5,2,4,1,1,5,5,4,3,3,4,4,2,0,9,0,9,2,3,5,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,2,2,3,1,5,3,4,4,4,4,4,3,4,4,5,0,9,9,9,9,9,9,9,9,2,0,9,5,4,4,4,3,2,3,5,1,3,1,1,1,1,3.0,1,8,1,1,1.0,1
322,2,4,4,5,5,4,1,2,4,4,3,3,4,3,0,0,9,2,0,3,3,4,4,3,4,2,3,3,3,4,4,3,4,4,4,3,4,3,3,4,1,5,3,3,5,4,5,4,2,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,3,3,4,4,2,4,1,3,1,1,1.0,1,1,1,1,3.0,1
323,4,4,4,3,5,3,3,3,4,5,2,5,2,2,2,0,9,2,0,4,2,4,4,5,4,2,5,2,5,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,5,5,5,5,3,3,4,5,0,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1
324,3,5,4,3,4,2,4,5,4,4,3,4,3,3,3,0,9,0,9,2,3,4,1,3,4,3,4,3,3,4,3,3,4,5,4,3,4,2,3,4,1,5,4,2,5,2,3,3,3,4,5,4,2,9,9,9,9,9,9,9,9,2,1,5,4,4,5,4,2,2,3,4,1,1,1,2,1,1,4.0,1,2,1,2,4.0,1
325,3,5,5,4,5,3,5,3,5,4,4,4,4,5,1,0,9,0,9,2,3,5,4,4,2,4,4,2,3,4,3,5,4,4,5,4,4,2,2,4,1,5,4,4,5,5,5,5,5,4,5,5,0,9,9,9,9,9,9,9,9,9,0,9,4,5,5,5,2,2,5,4,3,3,1,2,1,2,4.0,1,2,1,5,6.0,1
326,4,5,5,4,4,3,1,4,4,4,3,3,3,4,4,0,9,0,9,2,4,5,3,4,3,3,4,4,4,4,4,4,4,4,5,4,4,2,4,4,1,4,3,3,5,4,4,4,3,5,4,4,0,9,9,9,9,9,9,9,9,9,1,5,4,4,4,4,3,3,4,4,3,3,2,2,1,1,2.0,1,1,1,2,1.0,1
327,4,5,3,2,2,2,4,4,4,5,3,3,3,2,2,0,9,0,9,4,4,4,4,2,2,2,3,3,4,4,4,2,3,4,5,4,3,4,3,4,1,5,4,4,5,5,5,5,3,3,3,3,0,9,9,9,9,9,9,9,9,4,0,9,4,4,4,4,4,4,4,4,4,4,4,3,2,2,6.0,1,2,1,3,2.0,1
328,2,4,4,3,4,2,2,4,4,4,4,4,4,4,3,0,9,0,9,4,2,4,3,4,5,3,3,3,5,2,3,4,4,4,4,3,3,3,3,3,1,5,3,3,5,4,5,4,5,3,4,2,0,9,9,9,9,9,9,9,9,1,1,6,3,4,4,4,3,2,2,3,3,3,2,3,2,2,4.0,1,2,2,3,7.0,1
329,3,4,5,4,3,2,1,2,5,4,2,2,2,3,4,0,9,0,9,3,3,4,4,3,3,3,5,4,4,4,4,5,4,4,5,4,4,4,2,4,1,5,2,3,5,4,5,4,3,4,3,5,0,9,9,9,9,9,9,9,9,2,1,3,4,4,5,4,5,2,4,5,2,2,2,1,1,1,4.0,1,2,1,5,6.0,1
330,3,3,4,5,5,5,5,3,5,3,3,4,3,3,3,0,9,0,9,5,3,5,2,4,2,2,2,4,5,4,4,4,4,4,5,4,4,4,4,5,1,5,2,4,5,5,5,5,5,3,4,5,0,9,9,9,9,9,9,9,9,11,0,9,4,5,5,5,3,4,5,5,5,5,5,1,1,2,4.0,1,1,1,3,6.0,1
331,4,4,3,3,3,2,3,4,4,3,2,2,2,2,4,0,9,0,9,3,2,3,3,4,3,2,3,4,3,4,4,4,3,3,3,4,3,3,2,2,1,5,3,1,5,5,5,4,3,4,3,0,0,9,9,9,9,9,9,9,9,2,0,9,4,3,4,5,3,3,4,3,5,3,2,2,0,0,3.0,16,3,1,2,4.0,1
332,4,4,4,5,5,1,5,4,4,4,3,4,3,3,2,0,9,0,9,3,3,5,2,4,2,2,3,2,4,3,4,4,4,4,5,4,3,4,2,4,2,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,5,2,3,3,0,1,0,9,4,3,5,5,3,4,5,4,3,4,2,1,1,1,4.0,1,2,2,4,4.0,1
333,3,4,4,5,5,3,1,4,4,3,3,3,1,2,4,0,9,0,9,2,2,4,4,3,3,4,4,2,3,4,3,4,2,4,4,2,4,3,2,3,1,4,5,3,4,2,3,3,2,3,2,2,0,9,9,9,9,9,9,9,9,3,1,1,5,4,3,3,2,2,3,4,3,3,2,2,1,1,3.0,1,1,1,5,2.0,1
334,1,4,3,4,4,4,1,4,4,4,3,3,3,3,4,0,9,0,9,4,2,4,4,4,4,2,4,2,4,4,4,4,3,4,4,3,4,4,4,4,1,4,4,4,4,4,4,4,2,4,4,2,0,9,9,9,9,9,9,9,9,10,0,9,4,4,4,4,4,2,3,2,3,3,1,1,2,1,5.0,6,2,1,0,1.0,1
335,4,4,4,4,4,4,1,3,4,4,2,2,2,2,4,0,9,0,9,3,3,4,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4,2,4,3,1,5,4,3,5,5,5,5,3,5,4,3,0,9,9,9,9,9,9,9,9,2,1,5,4,4,4,4,4,3,4,4,4,4,3,2,2,2,3.0,15,7,2,5,2.0,1
336,4,5,4,4,4,3,1,2,2,3,3,3,3,4,2,0,9,0,9,4,2,5,2,3,4,2,2,3,5,5,4,3,5,4,4,4,3,4,4,4,1,4,2,3,4,4,4,4,4,3,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,4,3,3,3,3,4,2,2,3,1,2.0,1,1,1,1,7.0,1
337,2,4,4,4,5,2,1,2,4,4,3,3,3,5,1,1,1,0,9,4,3,4,3,4,2,3,4,3,3,4,4,3,3,2,3,2,3,3,4,4,1,5,2,3,4,4,4,3,4,4,4,3,0,9,9,9,9,9,9,9,9,9,0,9,5,4,4,3,3,3,3,4,4,4,3,3,2,1,1.0,1,1,1,1,7.0,1
338,4,4,4,4,4,4,2,4,4,4,2,2,2,4,3,0,9,0,9,4,3,4,4,3,4,2,4,3,4,4,4,4,4,4,4,3,4,4,2,4,1,5,3,4,5,5,5,5,5,4,4,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,4,3,4,5,4,4,3,3,2,2,3.0,15,1,1,0,0.0,1
339,1,5,4,4,4,1,1,5,5,5,1,1,1,1,5,1,0,0,9,5,1,5,3,4,3,3,4,4,4,5,5,4,4,0,4,4,4,4,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,5,3,1,1,0,9,0,9,4,3,4,4,4,4,4,4,3,3,3,2,1,1,2.0,1,2,1,1,7.0,1
340,3,5,5,4,4,3,5,4,4,4,5,5,2,4,1,0,9,0,9,2,4,5,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,1,4,3,3,4,4,4,4,4,4,3,3,0,9,9,9,9,9,9,9,9,4,1,3,3,4,4,4,2,2,4,3,4,3,2,2,1,2,4.0,1,2,1,5,4.0,1
341,4,5,4,4,5,2,2,3,3,2,2,2,2,2,2,1,1,0,9,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,5,4,4,4,3,4,1,5,4,2,5,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,1,0,9,5,5,4,4,3,5,5,4,3,3,3,2,1,1,1.0,1,1,1,1,6.0,1
342,3,3,3,3,3,2,2,3,4,4,4,4,1,1,2,0,9,0,9,4,2,4,4,4,5,2,4,4,5,5,5,5,5,3,5,5,5,5,5,5,1,4,4,1,4,4,4,4,4,4,3,4,0,9,9,9,9,9,9,9,9,1,1,0,5,1,4,4,5,4,3,3,3,2,2,1,1,1,2.0,15,2,1,1,3.0,1
343,3,4,4,3,3,2,4,3,4,4,4,4,4,3,1,1,1,0,9,3,4,4,4,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,2,5,5,5,5,5,5,5,5,0,9,9,9,9,9,9,9,9,2,0,9,5,5,5,4,3,3,4,5,5,4,3,1,1,2,5.0,1,2,1,3,6.0,1
344,4,5,5,5,5,2,1,4,5,4,3,3,3,3,2,0,9,0,9,2,3,5,2,4,2,1,4,4,4,5,2,3,4,4,5,3,5,2,2,4,1,5,3,3,5,5,5,4,5,5,4,4,0,9,9,9,9,9,9,9,9,2,1,5,5,4,4,4,4,4,5,4,5,3,3,2,1,1,5.0,0,1,0,5,1.0,1
345,4,5,5,4,4,2,1,3,4,5,4,4,3,4,1,0,9,0,9,4,3,4,5,4,2,2,5,3,4,4,4,4,2,3,4,3,4,4,3,4,1,5,4,4,5,5,5,3,5,5,4,5,0,9,9,9,9,9,9,9,9,2,0,9,5,3,5,5,3,2,4,5,3,4,3,3,1,2,3.0,1,2,1,5,6.0,1
346,4,4,3,3,4,4,1,2,5,3,3,3,4,4,2,0,9,1,5,2,4,3,4,4,1,1,4,3,3,4,2,3,3,4,5,3,3,2,1,4,1,5,4,2,5,4,4,3,3,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,5,4,4,5,5,2,4,5,1,4,2,1,2,2,4.0,1,1,1,3,6.0,1
347,2,5,4,3,3,3,4,5,2,4,3,3,3,3,5,0,9,0,9,4,5,5,4,4,2,3,4,3,5,3,3,5,4,4,5,4,4,2,4,3,1,5,3,2,5,3,4,5,3,4,4,5,0,9,9,9,9,9,9,9,9,9,1,0,4,4,5,5,4,3,4,4,4,5,3,2,1,1,3.0,1,1,2,1,6.0,1
348,4,3,4,4,5,2,1,3,5,3,2,4,4,4,1,0,9,0,9,4,3,2,2,5,2,2,2,4,2,4,3,3,4,4,3,4,4,3,2,5,1,5,5,5,5,3,4,4,2,4,3,4,0,9,9,9,9,9,9,9,9,9,0,9,5,5,5,5,3,1,4,4,1,2,1,2,1,1,5.0,1,2,1,3,6.0,1
349,3,5,5,2,2,1,4,5,5,5,5,5,3,3,2,1,1,0,9,2,4,5,4,4,1,1,5,2,2,3,3,4,2,2,1,2,1,2,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,4,1,4,5,1,1,1,0,2,1,5,5,4,5,5,3,4,5,5,3,1,1,3,1,2,2.0,1,1,2,1,6.0,1
350,3,5,5,5,5,2,5,4,5,5,4,2,3,4,1,1,1,0,9,2,2,4,2,4,3,3,4,2,4,4,4,4,3,4,4,3,4,2,3,5,1,5,4,4,5,5,5,5,3,3,3,4,0,9,9,9,9,9,9,9,9,4,1,2,4,5,5,5,5,4,5,4,4,5,3,1,1,2,5.0,1,2,1,3,6.0,1
351,3,5,5,4,5,4,4,4,3,4,4,4,3,4,2,0,9,0,9,4,3,4,5,5,3,5,4,4,4,4,5,5,4,4,4,3,3,4,4,3,1,5,3,4,5,5,5,4,4,3,4,3,0,9,9,9,9,9,9,9,9,1,0,9,4,5,4,5,2,3,4,4,3,3,2,2,2,1,3.0,1,1,2,5,7.0,1
352,3,5,4,3,4,1,4,2,5,0,4,4,3,5,1,1,1,1,6,2,4,4,5,5,2,3,5,1,2,4,2,3,2,4,2,2,4,2,1,4,1,5,5,3,5,5,5,5,3,4,3,4,2,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,5,3,5,5,5,4,3,1,1,1,6.0,9,6,1,3,1.0,1
353,3,5,4,3,3,2,2,5,5,5,3,4,3,3,1,0,9,1,3,3,3,4,5,5,3,3,4,2,4,4,5,4,4,3,5,4,3,3,3,3,1,5,3,4,5,5,5,5,4,4,3,3,0,9,9,9,9,9,9,9,9,1,1,5,4,5,5,4,5,3,4,5,5,4,3,1,2,1,5.0,9,6,1,3,6.0,1
354,2,5,5,3,5,1,4,4,5,4,4,4,3,3,2,1,1,1,8,2,2,4,3,4,3,3,4,2,4,4,4,4,2,2,4,3,4,2,3,4,1,4,4,2,4,4,4,4,3,4,2,4,0,9,9,9,9,9,9,9,9,11,1,7,4,4,4,4,4,3,4,4,4,3,3,3,1,1,4.0,1,1,1,3,6.0,1
355,4,3,3,3,4,4,2,3,4,4,3,2,2,1,2,1,1,1,4,1,3,4,3,4,4,3,5,4,4,3,4,4,4,4,5,3,3,3,2,3,1,4,3,4,4,5,5,4,4,4,4,4,2,9,9,9,9,9,9,9,9,1,1,1,5,5,5,4,5,3,4,5,5,4,3,1,1,1,2.0,9,6,2,2,4.0,1
356,2,4,4,4,4,2,2,3,4,4,2,4,3,3,2,0,9,1,5,4,5,4,2,5,4,5,4,4,4,4,4,2,2,4,2,4,4,4,4,4,1,4,2,2,5,3,3,3,4,3,2,2,0,9,9,9,9,9,9,9,9,1,1,6,4,5,4,2,2,2,3,5,2,4,2,1,1,1,2.0,1,1,1,2,7.0,1
357,2,4,5,2,1,5,2,5,5,3,3,3,1,1,4,0,9,0,9,2,3,5,3,4,5,2,4,2,2,4,4,2,3,2,4,3,4,2,2,3,1,5,5,4,5,5,5,3,3,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,2,4,4,5,5,2,4,4,3,3,1,3,2,2,4.0,1,1,1,5,6.0,1
358,3,4,5,5,5,2,3,4,5,4,4,5,1,3,3,0,9,1,7,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,3,1,5,4,5,4,2,4,5,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,3,2,4,5,5,4,3,3,1,1,4.0,1,1,1,5,1.0,1
359,2,5,4,3,4,2,5,5,5,4,4,4,4,4,2,0,9,0,9,4,4,5,1,3,1,1,3,4,4,4,5,5,3,4,5,4,4,4,4,5,1,5,3,3,5,4,5,5,5,5,3,4,0,9,9,9,9,9,9,9,9,2,1,5,4,4,4,4,5,4,5,5,4,3,4,2,1,1,2.0,1,2,1,1,1.0,1
360,4,4,4,4,4,3,1,3,5,4,3,3,1,4,1,1,1,0,9,2,4,4,3,3,2,2,3,4,5,4,4,4,4,4,4,3,4,3,4,5,1,5,5,3,4,3,5,5,4,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,4,4,4,4,3,4,3,1,2,1,2.0,1,2,2,2,4.0,1
361,3,5,5,3,4,1,1,1,4,5,4,1,3,1,3,1,1,1,6,5,0,2,1,4,3,3,3,4,5,4,4,4,5,5,5,5,5,5,5,5,1,5,3,1,5,4,5,5,5,4,4,5,2,9,9,9,9,9,9,9,9,0,1,3,5,3,5,4,5,3,5,5,3,3,3,1,1,2,1.0,1,1,2,1,3.0,1
362,2,5,5,3,5,4,3,5,4,4,3,3,2,3,3,0,9,1,7,3,2,5,2,4,3,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4,1,4,5,1,5,5,5,5,5,4,4,3,0,9,9,9,9,9,9,9,9,9,1,3,5,5,4,5,4,3,5,4,4,5,4,3,1,1,3.0,1,2,1,5,2.0,1
363,2,5,5,2,4,1,2,4,4,4,1,2,2,2,4,0,9,0,9,4,4,4,4,3,3,3,4,3,4,4,2,4,3,5,4,3,4,4,4,4,1,5,3,3,4,4,4,5,3,4,4,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,3,3,4,4,3,4,3,2,1,1,2.0,1,1,1,1,7.0,1
364,2,5,5,3,5,3,2,2,5,5,3,4,1,1,4,0,9,0,9,2,3,5,1,4,1,1,4,2,3,4,4,4,4,4,4,4,5,4,4,5,1,5,1,1,5,5,5,5,3,5,3,2,0,9,9,9,9,9,9,9,9,9,1,3,3,3,4,3,3,1,4,4,5,3,3,3,2,2,3.0,6,2,1,5,6.0,1
365,3,4,4,4,5,4,1,4,3,4,2,2,2,2,4,0,9,0,9,2,2,4,4,3,4,2,3,4,4,4,3,3,4,2,4,4,5,4,4,4,1,5,2,2,5,4,4,4,3,4,4,5,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,4,3,3,5,4,2,3,2,1,1,1,4.0,1,8,1,3,6.0,1
